VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
2,2025-03-04T11:37:00Z,2025-03-04T12:01:00Z,237,140,1,3.7,1,N,1,21.00,0.00,0.50,4.42,0.00,0.30,2.75,28.97
2,2025-03-14T23:44:15Z,2025-03-15T00:02:15Z,132,79,1,2.2,1,N,1,15.00,1.00,0.50,2.35,0.00,0.30,2.75,21.90
1,2025-03-19T10:33:00Z,2025-03-19T11:15:00Z,264,237,1,7.8,1,N,1,35.50,0.00,0.50,0.00,0.00,0.30,2.75,39.05
2,2025-03-16T16:36:15Z,2025-03-16T16:58:15Z,79,263,2,3.5,1,N,2,19.50,0.50,0.50,0.00,0.00,0.30,2.75,23.55
2,2025-03-13T11:02:45Z,2025-03-13T11:21:45Z,264,164,2,4.2,1,N,2,21.50,0.00,0.50,0.00,0.00,0.30,2.75,25.05
1,2025-03-07T18:32:00Z,2025-03-07T18:50:00Z,132,228,4,1.4,1,N,1,12.00,0.50,0.50,2.89,0.00,0.30,2.75,18.94
2,2025-03-13T09:07:00Z,2025-03-13T09:16:00Z,87,170,1,1.1,1,N,2,8.50,0.50,0.50,0.00,0.00,0.30,0.00,9.80
2,2025-03-29T07:12:00Z,2025-03-29T07:39:00Z,237,68,1,3.2,1,N,2,21.00,0.50,0.50,0.00,0.00,0.30,2.75,25.05
1,2025-03-08T18:41:00Z,2025-03-08T19:38:00Z,192,239,1,7.6,1,N,1,35.00,0.50,0.50,5.86,0.00,0.30,2.75,44.91
1,2025-03-06T00:59:15Z,2025-03-06T01:39:15Z,79,239,1,7.1,1,N,4,28.50,0.00,0.50,0.00,0.00,0.30,2.75,32.05
2,2025-03-14T08:32:00Z,2025-03-14T09:00:00Z,138,175,4,4.7,1,N,3,27.50,0.50,0.50,0.00,7.00,0.30,2.75,38.55
2,2025-03-27T17:43:00Z,2025-03-27T17:56:00Z,132,64,2,2.0,1,N,1,13.00,0.50,0.50,3.07,0.00,0.30,2.75,20.12
6,2025-03-10T19:14:00Z,2025-03-10T19:30:00Z,236,114,5,1.6,1,N,1,12.50,0.50,0.50,2.98,0.00,0.30,2.75,19.53
1,2025-03-03T16:47:00Z,2025-03-03T17:23:00Z,138,132,4,6.4,1,N,2,32.00,0.50,0.50,0.00,7.00,0.30,2.75,43.05
1,2025-03-11T13:26:00Z,2025-03-11T13:49:00Z,237,234,1,4.1,1,N,1,24.50,1.00,0.50,5.81,0.00,0.30,2.75,34.86
1,2025-03-31T06:15:00Z,2025-03-31T06:52:00Z,100,170,1,6.4,1,N,1,37.00,0.50,0.50,6.16,0.00,0.30,2.75,47.21
2,2025-03-03T18:39:15Z,2025-03-03T19:17:15Z,170,34,1,4.8,1,N,1,28.50,0.50,0.50,5.86,0.00,0.30,2.75,38.41
1,2025-03-28T16:42:30Z,2025-03-28T17:20:30Z,138,246,1,4.0,1,N,2,28.00,0.50,0.50,0.00,0.00,0.30,0.00,29.30
2,2025-03-17T09:26:15Z,2025-03-17T09:57:15Z,234,114,1,5.8,1,N,2,26.00,0.50,0.50,0.00,0.00,0.30,2.75,30.05
1,2025-03-01T15:42:45Z,2025-03-01T15:55:45Z,161,170,1,2.0,1,N,1,14.00,0.00,0.50,2.63,0.00,0.30,2.75,20.18
2,2025-03-11T07:29:00Z,2025-03-11T08:13:00Z,48,170,4,6.7,1,N,1,29.00,0.50,0.50,3.97,0.00,0.30,2.75,37.02
1,2025-03-15T08:37:00Z,2025-03-15T09:06:00Z,170,126,1,2.0,1,N,1,17.50,0.50,0.50,5.39,0.00,0.30,2.75,26.94
2,2025-03-26T23:56:15Z,2025-03-27T00:23:15Z,230,170,1,4.5,1,N,2,20.00,0.50,0.50,0.00,0.00,0.30,2.75,24.05
1,2025-03-28T15:37:15Z,2025-03-28T16:02:15Z,263,261,1,2.9,1,N,1,18.00,1.00,0.50,4.06,0.00,0.30,2.75,26.61
1,2025-03-21T21:37:45Z,2025-03-21T21:51:45Z,230,186,1,2.9,1,N,2,14.50,0.00,0.50,0.00,0.00,0.30,2.75,18.05
2,2025-03-11T13:29:15Z,2025-03-11T13:40:15Z,114,142,2,2.4,1,N,1,12.00,0.00,0.50,2.80,0.00,0.30,2.75,18.35
1,2025-03-11T08:21:00Z,2025-03-11T08:47:00Z,134,164,2,2.7,1,N,1,16.00,0.50,0.50,5.01,0.00,0.30,2.75,25.06
1,2025-03-31T07:25:00Z,2025-03-31T08:27:00Z,130,170,2,6.2,1,N,1,34.50,0.50,0.50,5.78,0.00,0.30,2.75,44.33
1,2025-03-19T20:19:45Z,2025-03-19T20:58:45Z,230,132,2,4.1,1,N,1,25.00,0.50,0.50,4.73,0.00,0.30,0.00,31.03
6,2025-03-20T21:36:15Z,2025-03-20T21:56:15Z,100,156,1,4.1,1,N,1,17.00,1.00,0.50,3.23,0.00,0.30,2.75,24.78
2,2025-03-22T15:29:00Z,2025-03-22T15:50:00Z,67,48,1,6.0,1,N,2,28.50,0.50,0.50,0.00,0.00,0.30,2.75,32.55
1,2025-03-06T16:19:30Z,2025-03-06T16:49:30Z,230,162,2,5.3,1,Y,1,27.00,0.50,0.50,5.59,0.00,0.30,2.75,36.64
2,2025-03-23T19:50:00Z,2025-03-23T20:13:00Z,234,138,2,1.7,1,N,1,13.50,0.50,0.50,3.51,0.00,0.30,2.75,21.06
2,2025-03-23T18:57:00Z,2025-03-23T19:21:00Z,79,170,1,3.4,1,N,1,21.00,0.50,0.50,3.76,0.00,0.30,2.75,28.81
1,2025-03-13T20:25:00Z,2025-03-13T21:22:00Z,142,138,1,8.3,2,N,1,64.50,0.50,0.50,13.71,0.00,0.30,2.75,82.26
1,2025-03-22T09:28:00Z,2025-03-22T11:33:00Z,114,138,2,12.3,2,N,1,69.50,0.50,0.50,10.62,0.00,0.30,0.00,81.42
1,2025-03-03T01:01:00Z,2025-03-03T01:10:00Z,138,239,1,1.4,1,N,1,10.00,1.00,0.50,2.18,0.00,0.30,2.75,16.73
2,2025-03-04T11:11:00Z,2025-03-04T11:29:00Z,114,237,1,2.1,1,N,1,14.00,0.00,0.50,2.96,0.00,0.30,0.00,17.76
1,2025-03-06T09:06:30Z,2025-03-06T09:18:30Z,239,132,1,1.0,1,N,2,9.00,0.50,0.50,0.00,0.00,0.30,2.75,13.05
1,2025-03-19T18:00:00Z,2025-03-19T18:32:00Z,142,186,2,3.9,1,N,1,27.00,0.50,0.50,6.21,0.00,0.30,2.75,37.26
2,2025-03-05T09:41:00Z,2025-03-05T10:16:00Z,170,161,5,6.2,1,N,1,33.00,0.50,0.50,5.56,0.00,0.30,2.75,42.61
1,2025-03-15T17:04:15Z,2025-03-15T18:15:15Z,100,264,1,7.2,1,N,1,41.00,0.50,0.50,6.76,0.00,0.30,2.75,51.81
1,2025-03-10T16:40:00Z,2025-03-10T17:32:00Z,246,107,2,11.5,1,N,3,53.00,0.50,0.50,0.00,0.00,0.30,2.75,57.05
2,2025-03-30T10:34:00Z,2025-03-30T10:51:00Z,48,140,1,5.2,1,N,1,26.50,0.00,0.50,5.41,0.00,0.30,2.75,35.46
2,2025-03-13T22:23:15Z,2025-03-13T22:45:15Z,198,84,1,2.1,1,N,1,15.50,0.00,0.50,3.26,0.00,0.30,0.00,19.56
2,2025-03-23T05:24:15Z,2025-03-23T05:36:15Z,132,140,1,2.4,1,N,2,14.50,0.50,0.50,0.00,6.94,0.30,2.75,25.49
2,2025-03-21T18:24:15Z,2025-03-21T18:51:15Z,234,164,5,3.9,1,N,2,25.00,0.50,0.50,0.00,0.00,0.30,2.75,29.05
2,2025-03-04T17:49:00Z,2025-03-04T18:15:00Z,239,236,1,3.3,1,N,2,16.50,0.50,0.50,0.00,0.00,0.30,2.75,20.55
2,2025-03-17T22:28:30Z,2025-03-17T22:38:30Z,234,107,1,1.2,1,N,1,7.50,0.00,0.50,1.99,0.00,0.30,2.75,13.04
2,2025-03-25T06:03:00Z,2025-03-25T06:54:00Z,236,79,1,9.6,1,N,4,47.50,0.50,0.50,0.00,0.00,0.30,0.00,48.80
2,2025-03-27T09:23:45Z,2025-03-27T10:01:45Z,132,140,1,7.8,5,N,2,66.50,0.50,0.50,0.00,6.94,0.30,2.75,77.49
1,2025-03-01T23:52:00Z,2025-03-02T00:22:00Z,107,130,1,4.4,1,N,2,29.50,0.50,0.50,0.00,0.00,0.30,0.00,30.80
2,2025-03-24T12:38:00Z,2025-03-24T13:42:00Z,48,164,3,20.5,2,N,2,64.50,0.00,0.50,0.00,7.00,0.30,2.75,75.05
1,2025-03-23T06:27:45Z,2025-03-23T07:33:45Z,138,140,4,14.0,1,N,1,55.50,0.50,0.50,0.00,7.00,0.30,2.75,66.55
2,2025-03-11T12:45:45Z,2025-03-11T13:19:45Z,162,164,1,5.3,1,N,1,31.50,0.00,0.50,6.31,0.00,0.30,2.75,41.36
2,2025-03-28T12:27:00Z,2025-03-28T14:06:00Z,141,68,2,19.4,2,N,1,67.50,0.00,0.50,15.60,6.94,0.30,2.75,93.59
1,2025-03-27T18:38:00Z,2025-03-27T19:22:00Z,161,132,6,5.8,1,N,4,31.50,0.50,0.50,0.00,6.94,0.30,0.00,39.74
6,2025-03-28T14:25:00Z,2025-03-28T14:54:00Z,138,186,2,6.2,1,N,4,29.00,0.50,0.50,0.00,0.00,0.30,2.75,33.05
2,2025-03-25T19:55:00Z,2025-03-25T20:02:00Z,164,108,2,1.1,1,N,1,8.50,0.50,0.50,1.18,0.00,0.30,0.00,10.98
2,2025-03-31T23:43:00Z,2025-04-01T00:22:00Z,174,140,1,4.9,5,N,1,41.00,1.00,0.50,6.83,0.00,0.30,2.75,52.38
1,2025-03-23T23:42:45Z,2025-03-23T23:49:45Z,236,142,1,1.2,1,N,1,9.00,0.00,0.50,1.51,0.00,0.30,2.75,14.06
2,2025-03-19T08:30:45Z,2025-03-19T09:05:45Z,95,132,1,4.8,1,N,1,30.00,0.50,0.50,10.25,6.94,0.30,2.75,51.24
2,2025-03-29T07:55:30Z,2025-03-29T08:08:30Z,114,68,1,1.3,1,N,1,10.00,0.50,0.50,2.03,0.00,0.30,0.00,13.33
2,2025-03-08T10:33:00Z,2025-03-08T10:45:00Z,181,79,1,2.7,1,N,1,12.50,0.50,0.50,2.48,0.00,0.30,0.00,16.28
2,2025-03-07T16:17:00Z,2025-03-07T16:33:00Z,246,163,1,2.3,1,N,1,15.00,0.50,0.50,3.43,0.00,0.30,2.75,22.48
1,2025-03-17T16:26:00Z,2025-03-17T17:06:00Z,68,170,2,4.9,1,N,3,22.50,0.50,0.50,0.00,0.00,0.30,2.75,26.55
1,2025-03-08T12:06:00Z,2025-03-08T12:22:00Z,132,164,2,4.5,1,N,2,23.00,0.00,0.50,0.00,12.50,0.30,2.75,39.05
2,2025-03-18T15:56:15Z,2025-03-18T16:06:15Z,230,163,1,1.9,1,N,1,13.00,0.00,0.50,2.98,0.00,0.30,2.75,19.53
1,2025-03-31T18:59:00Z,2025-03-31T20:22:00Z,142,162,3,20.2,3,N,1,122.00,0.50,0.50,31.51,0.00,0.30,2.75,157.56
1,2025-03-29T15:07:15Z,2025-03-29T15:30:15Z,186,130,1,4.8,1,N,1,27.50,1.00,0.50,4.81,0.00,0.30,2.75,36.86
2,2025-03-05T15:03:15Z,2025-03-05T16:15:15Z,61,48,1,18.3,4,N,1,99.00,1.00,0.50,0.00,6.94,0.30,2.75,110.49
1,2025-03-15T20:54:15Z,2025-03-15T21:09:15Z,130,186,1,1.5,1,N,1,12.00,0.50,0.50,0.00,0.00,0.30,0.00,13.30
2,2025-03-25T17:14:15Z,2025-03-25T17:37:15Z,246,186,1,2.1,1,N,1,14.50,0.50,0.50,3.95,0.00,0.30,0.00,19.75
2,2025-03-09T07:31:30Z,2025-03-09T08:10:30Z,130,200,2,5.6,1,N,2,29.00,0.50,0.50,0.00,0.00,0.30,2.75,33.05
1,2025-03-20T18:27:15Z,2025-03-20T18:46:15Z,162,141,1,0.8,1,N,1,10.50,0.50,0.50,3.64,0.00,0.30,2.75,18.19
1,2025-03-19T17:09:00Z,2025-03-19T17:35:00Z,161,237,1,2.9,1,N,1,16.00,0.50,0.50,0.00,0.00,0.30,2.75,20.05
2,2025-03-04T09:17:00Z,2025-03-04T10:58:00Z,170,48,1,14.0,2,N,1,54.50,0.50,0.50,13.10,6.94,0.30,2.75,78.59
2,2025-03-05T11:47:00Z,2025-03-05T12:37:00Z,142,67,1,5.5,1,N,1,38.00,0.00,0.50,4.99,0.00,0.30,2.75,46.54
2,2025-03-31T15:21:00Z,2025-03-31T15:32:00Z,68,263,6,3.1,1,N,2,16.00,0.00,0.50,0.00,0.00,0.30,2.75,19.55
1,2025-03-20T09:08:00Z,2025-03-20T09:39:00Z,138,79,1,6.1,1,N,1,24.50,0.50,0.50,7.10,6.94,0.30,2.75,42.59
2,2025-03-26T15:32:45Z,2025-03-26T16:03:45Z,162,114,1,7.4,1,N,1,33.00,0.00,0.50,5.48,0.00,0.30,2.75,42.03
2,2025-03-20T22:20:00Z,2025-03-20T22:40:00Z,237,236,3,6.1,1,N,1,30.50,1.00,0.50,7.01,0.00,0.30,2.75,42.06
2,2025-03-04T18:44:15Z,2025-03-04T20:00:15Z,170,100,1,10.7,1,N,1,48.50,0.50,0.50,9.46,0.00,0.30,2.75,62.01
1,2025-03-15T08:55:00Z,2025-03-15T09:44:00Z,239,138,1,4.4,1,N,1,27.50,0.50,0.50,7.70,6.94,0.30,2.75,46.19
1,2025-03-20T06:24:00Z,2025-03-20T07:22:00Z,163,114,1,6.6,1,N,2,41.50,0.50,0.50,0.00,0.00,0.30,2.75,45.55
2,2025-03-03T08:30:30Z,2025-03-03T08:50:30Z,163,141,2,4.1,1,N,1,18.00,0.50,0.50,3.31,0.00,0.30,2.75,25.36
2,2025-03-10T08:56:45Z,2025-03-10T09:35:45Z,141,145,3,2.5,1,N,1,22.50,0.50,0.50,4.78,0.00,0.30,2.75,31.33
2,2025-03-20T08:27:00Z,2025-03-20T10:37:00Z,48,163,2,12.8,1,N,1,72.50,0.50,0.50,15.31,0.00,0.30,2.75,91.86
1,2025-03-26T22:52:00Z,2025-03-26T23:10:00Z,263,170,1,3.8,1,N,1,18.50,1.00,0.50,3.65,0.00,0.30,0.00,23.95
2,2025-03-18T14:34:15Z,2025-03-18T15:24:15Z,132,162,2,5.2,1,N,1,28.50,1.00,0.50,4.54,0.00,0.30,0.00,34.84
1,2025-03-28T19:49:00Z,2025-03-28T20:08:00Z,162,140,1,0.9,1,N,3,8.50,0.50,0.50,0.00,0.00,0.30,2.75,12.55
2,2025-03-19T06:53:30Z,2025-03-19T07:18:30Z,234,239,1,3.7,1,N,1,21.50,0.50,0.50,4.60,0.00,0.30,2.75,30.15
2,2025-03-01T10:09:00Z,2025-03-01T10:48:00Z,233,163,1,9.9,1,N,1,42.00,0.00,0.50,5.14,0.00,0.30,0.00,47.94
2,2025-03-07T12:03:00Z,2025-03-07T12:31:00Z,48,114,2,3.3,5,N,1,26.50,0.00,0.50,6.01,0.00,0.30,2.75,36.06
2,2025-03-11T02:18:00Z,2025-03-11T02:34:00Z,114,124,1,4.6,1,N,2,21.50,0.00,0.50,0.00,0.00,0.30,2.75,25.05
1,2025-03-10T22:32:00Z,2025-03-10T22:59:00Z,130,79,1,5.8,1,N,1,30.00,0.00,0.50,6.04,0.00,0.30,2.75,39.59
2,2025-03-29T17:45:00Z,2025-03-29T18:07:00Z,175,140,2,2.9,1,N,2,18.00,0.50,0.50,0.00,0.00,0.30,2.75,22.05
2,2025-03-20T16:09:30Z,2025-03-20T16:39:30Z,264,142,1,3.8,1,N,1,21.50,0.50,0.50,5.11,0.00,0.30,2.75,30.66
2,2025-03-15T09:30:00Z,2025-03-15T11:23:00Z,186,206,1,17.5,2,N,2,59.00,0.50,0.50,0.00,0.00,0.30,2.75,63.05
1,2025-03-15T09:56:45Z,2025-03-15T10:13:45Z,140,149,5,2.8,1,N,2,16.00,0.50,0.50,0.00,0.00,0.30,2.75,20.05
1,2025-03-18T20:29:00Z,2025-03-18T21:16:00Z,170,249,2,9.6,2,N,2,74.00,0.50,0.50,0.00,0.00,0.30,2.75,78.05
2,2025-03-07T10:02:30Z,2025-03-07T10:17:30Z,161,217,1,1.9,1,N,2,11.50,0.50,0.50,0.00,0.00,0.30,2.75,15.55
1,2025-03-17T08:57:00Z,2025-03-17T10:26:00Z,161,234,1,19.0,2,N,1,65.00,0.50,0.50,13.81,0.00,0.30,2.75,82.86
2,2025-03-07T06:42:30Z,2025-03-07T07:40:30Z,170,246,1,10.1,5,N,2,75.50,0.50,0.50,0.00,0.00,0.30,2.75,79.55
2,2025-03-15T21:54:00Z,2025-03-15T22:22:00Z,132,239,1,4.5,1,N,1,27.50,0.00,0.50,4.66,0.00,0.30,2.75,35.71
2,2025-03-27T20:44:15Z,2025-03-27T21:01:15Z,263,239,1,3.6,1,N,1,17.00,0.50,0.50,4.21,0.00,0.30,2.75,25.26
6,2025-03-21T10:39:00Z,2025-03-21T11:07:00Z,48,107,2,3.3,1,N,1,18.00,0.00,0.50,3.23,0.00,0.30,2.75,24.78
2,2025-03-16T22:22:15Z,2025-03-16T22:52:15Z,162,163,2,6.9,1,N,2,29.00,1.00,0.50,0.00,0.00,0.30,2.75,33.55
2,2025-03-01T02:50:00Z,2025-03-01T03:04:00Z,234,230,1,1.5,1,N,1,10.00,0.00,0.50,1.30,0.00,0.30,0.00,12.10
1,2025-03-29T10:10:15Z,2025-03-29T10:41:15Z,263,163,2,6.0,1,N,1,22.50,0.50,0.50,4.78,0.00,0.30,2.75,31.33
2,2025-03-18T21:05:30Z,2025-03-18T21:58:30Z,162,68,2,15.4,1,N,1,53.50,0.00,0.50,14.26,0.00,0.30,2.75,71.31
1,2025-03-28T07:29:30Z,2025-03-28T08:12:30Z,107,48,1,6.8,1,N,1,37.00,0.50,0.50,7.39,0.00,0.30,2.75,48.44
2,2025-03-06T08:00:00Z,2025-03-06T08:06:00Z,107,236,1,0.9,1,N,1,6.50,0.50,0.50,2.11,0.00,0.30,2.75,12.66
1,2025-03-04T20:01:00Z,2025-03-04T20:23:00Z,142,68,1,5.3,1,N,1,29.50,0.50,0.50,5.03,0.00,0.30,2.75,38.58
1,2025-03-28T20:17:15Z,2025-03-28T20:41:15Z,234,217,2,4.5,1,N,1,20.50,0.50,0.50,4.91,0.00,0.30,2.75,29.46
6,2025-03-27T06:10:00Z,2025-03-27T06:22:00Z,181,141,1,2.3,1,N,1,12.00,0.50,0.50,3.21,0.00,0.30,2.75,19.26
2,2025-03-04T00:44:00Z,2025-03-04T01:01:00Z,164,79,1,1.9,1,N,1,14.50,0.00,0.50,3.61,0.00,0.30,2.75,21.66
1,2025-03-14T10:20:00Z,2025-03-14T10:42:00Z,239,100,2,2.8,1,N,4,20.50,1.00,0.50,0.00,0.00,0.30,2.75,25.05
2,2025-03-27T22:02:30Z,2025-03-27T22:30:30Z,130,170,1,6.2,1,N,1,29.00,0.00,0.50,6.51,0.00,0.30,2.75,39.06
2,2025-03-31T21:53:00Z,2025-03-31T22:06:00Z,224,142,1,0.9,1,N,2,9.00,0.50,0.50,0.00,0.00,0.30,2.75,13.05
2,2025-03-31T10:16:00Z,2025-03-31T10:58:00Z,141,140,2,9.3,1,N,1,43.00,0.00,0.50,6.57,0.00,0.30,0.00,50.37
2,2025-03-24T14:05:00Z,2025-03-24T14:47:00Z,161,142,2,6.0,1,N,2,32.50,0.50,0.50,0.00,0.00,0.30,2.75,36.55
2,2025-03-10T18:41:00Z,2025-03-10T19:16:00Z,107,263,1,3.4,1,N,2,19.50,0.50,0.50,0.00,0.00,0.30,2.75,23.55
2,2025-03-04T18:15:00Z,2025-03-04T18:34:00Z,68,234,1,2.3,1,N,1,12.50,0.50,0.50,3.31,0.00,0.30,2.75,19.86
2,2025-03-07T10:25:00Z,2025-03-07T11:29:00Z,141,237,1,10.9,1,N,1,54.00,0.00,0.50,10.36,0.00,0.30,2.75,67.91
1,2025-03-08T18:56:45Z,2025-03-08T19:26:45Z,130,239,1,3.9,1,N,1,20.00,0.50,0.50,3.61,0.00,0.30,2.75,27.66
2,2025-03-29T14:00:45Z,2025-03-29T14:27:45Z,236,48,1,4.6,1,N,1,26.00,1.00,0.50,5.50,0.00,0.30,2.75,36.05
1,2025-03-06T18:49:00Z,2025-03-06T19:16:00Z,138,186,2,3.0,1,N,1,21.50,0.50,0.50,3.83,0.00,0.30,2.75,29.38
6,2025-03-17T18:01:00Z,2025-03-17T18:33:00Z,130,234,3,2.1,1,N,1,21.00,0.50,0.50,5.01,0.00,0.30,2.75,30.06
1,2025-03-15T23:56:30Z,2025-03-16T00:15:30Z,142,237,4,5.2,1,N,1,26.00,0.50,0.50,3.61,0.00,0.30,2.75,33.66
2,2025-03-01T14:43:00Z,2025-03-01T15:30:00Z,164,237,1,8.1,4,N,1,51.50,0.00,0.50,11.01,0.00,0.30,2.75,66.06
1,2025-03-17T17:49:30Z,2025-03-17T18:14:30Z,142,237,1,3.7,1,N,4,21.00,0.50,0.50,0.00,0.00,0.30,2.75,25.05
2,2025-03-10T16:11:30Z,2025-03-10T16:28:30Z,234,164,3,2.8,1,N,1,18.00,0.50,0.50,3.97,0.00,0.30,2.75,26.02
2,2025-03-23T10:59:45Z,2025-03-23T11:13:45Z,68,263,1,2.7,1,N,1,14.00,0.00,0.50,3.16,0.00,0.30,2.75,20.71
1,2025-03-10T05:54:15Z,2025-03-10T06:05:15Z,44,114,2,1.3,1,N,2,11.00,0.00,0.50,0.00,0.00,0.30,2.75,14.55
1,2025-03-17T18:03:45Z,2025-03-17T19:09:45Z,140,164,1,9.5,1,N,1,53.50,0.50,0.50,6.91,0.00,0.30,2.75,64.46
1,2025-03-01T19:28:15Z,2025-03-01T20:35:15Z,134,225,1,11.0,1,N,4,60.00,0.50,0.50,0.00,0.00,0.30,0.00,61.30
1,2025-03-06T15:44:30Z,2025-03-06T16:09:30Z,163,132,1,7.2,1,N,1,27.50,0.00,0.50,5.59,0.00,0.30,2.75,36.64
6,2025-03-22T17:02:00Z,2025-03-22T17:40:00Z,79,132,1,4.1,1,Y,1,25.00,0.50,0.50,5.81,0.00,0.30,2.75,34.86
2,2025-03-22T10:25:00Z,2025-03-22T10:38:00Z,79,132,1,2.5,1,N,1,14.00,0.00,0.50,4.42,7.00,0.30,2.75,28.97
2,2025-03-25T08:49:45Z,2025-03-25T11:10:45Z,33,163,1,20.9,2,N,2,74.50,0.50,0.50,0.00,0.00,0.30,2.75,78.55
1,2025-03-09T14:43:00Z,2025-03-09T15:11:00Z,236,138,2,7.8,1,N,1,38.00,0.50,0.50,6.31,0.00,0.30,2.75,48.36
2,2025-03-27T14:22:00Z,2025-03-27T15:03:00Z,142,140,1,6.0,1,N,1,31.00,0.00,0.50,6.36,0.00,0.30,0.00,38.16
2,2025-03-09T12:22:00Z,2025-03-09T12:45:00Z,107,230,1,5.2,1,N,1,30.00,0.00,0.50,6.04,0.00,0.30,2.75,39.59
1,2025-03-07T11:48:00Z,2025-03-07T13:11:00Z,121,264,1,10.1,1,N,2,62.00,0.00,0.50,0.00,0.00,0.30,2.75,65.55
2,2025-03-18T14:08:00Z,2025-03-18T15:33:00Z,264,117,1,19.4,1,N,1,92.00,0.00,0.50,20.50,6.94,0.30,2.75,122.99
1,2025-03-14T18:35:00Z,2025-03-14T19:11:00Z,237,142,1,4.4,1,N,2,29.50,0.50,0.50,0.00,0.00,0.30,2.75,33.55
1,2025-03-24T09:03:00Z,2025-03-24T09:42:00Z,150,230,1,3.8,1,N,1,26.00,0.50,0.50,6.01,0.00,0.30,2.75,36.06
2,2025-03-08T13:19:00Z,2025-03-08T13:48:00Z,79,186,1,4.7,1,N,1,26.00,0.50,0.50,4.51,0.00,0.30,2.75,34.56
2,2025-03-27T19:02:00Z,2025-03-27T19:26:00Z,163,164,1,2.1,1,N,1,12.50,0.50,0.50,2.98,0.00,0.30,2.75,19.53
2,2025-03-02T17:02:30Z,2025-03-02T18:49:30Z,135,100,4,20.1,2,N,2,70.50,0.50,0.50,0.00,12.50,0.30,2.75,87.05
2,2025-03-30T17:54:30Z,2025-03-30T18:11:30Z,130,122,1,2.1,1,N,1,13.50,0.50,0.50,3.51,0.00,0.30,2.75,21.06
1,2025-03-26T18:00:00Z,2025-03-26T18:30:00Z,236,186,2,3.3,1,N,2,20.50,0.50,0.50,0.00,0.00,0.30,2.75,24.55
1,2025-03-03T13:16:00Z,2025-03-03T13:29:00Z,162,237,1,1.9,1,N,1,11.50,1.00,0.50,3.33,0.00,0.30,0.00,16.63
2,2025-03-01T17:54:00Z,2025-03-01T18:24:00Z,142,170,1,6.1,1,N,1,24.50,0.50,0.50,4.28,0.00,0.30,2.75,32.83
2,2025-03-14T20:23:15Z,2025-03-14T20:40:15Z,100,107,1,2.4,1,N,1,16.00,0.50,0.50,2.60,0.00,0.30,0.00,19.90
2,2025-03-19T03:46:00Z,2025-03-19T04:08:00Z,79,215,6,4.1,1,N,1,22.50,0.00,0.50,3.91,0.00,0.30,2.75,29.96
1,2025-03-19T10:15:00Z,2025-03-19T10:38:00Z,162,234,2,3.0,1,N,1,19.00,0.00,0.50,4.06,0.00,0.30,2.75,26.61
1,2025-03-27T23:59:30Z,2025-03-28T00:24:30Z,170,142,4,3.1,1,N,1,18.50,0.00,0.50,2.65,0.00,0.30,2.75,24.70
2,2025-03-14T09:35:45Z,2025-03-14T09:58:45Z,142,79,2,2.9,1,N,1,21.00,0.50,0.50,4.51,0.00,0.30,2.75,29.56
2,2025-03-24T04:47:00Z,2025-03-24T05:15:00Z,132,239,4,7.1,1,N,2,25.50,0.00,0.50,0.00,0.00,0.30,2.75,29.05
2,2025-03-11T13:32:45Z,2025-03-11T13:51:45Z,79,234,4,2.6,1,N,1,16.00,0.50,0.50,3.61,0.00,0.30,2.75,23.66
1,2025-03-09T16:39:00Z,2025-03-09T16:57:00Z,148,133,1,2.3,1,N,1,17.50,0.50,0.50,3.38,0.00,0.30,0.00,22.18
2,2025-03-26T08:31:00Z,2025-03-26T10:00:00Z,246,141,1,9.9,3,N,1,71.00,0.50,0.50,11.26,0.00,0.30,2.75,86.31
1,2025-03-03T11:32:00Z,2025-03-03T11:59:00Z,237,132,1,6.2,1,N,2,29.00,0.00,0.50,0.00,0.00,0.30,2.75,32.55
1,2025-03-13T20:14:45Z,2025-03-13T20:44:45Z,114,110,1,4.2,1,N,1,21.50,0.50,0.50,4.60,0.00,0.30,2.75,30.15
2,2025-03-16T15:11:00Z,2025-03-16T15:34:00Z,68,141,3,3.3,1,N,1,19.50,0.00,0.50,4.15,0.00,0.30,2.75,27.20
2,2025-03-05T18:30:15Z,2025-03-05T18:55:15Z,210,263,2,2.1,1,N,1,13.00,0.50,0.50,2.56,0.00,0.30,2.75,19.61
2,2025-03-21T19:19:15Z,2025-03-21T20:01:15Z,169,68,1,5.6,1,N,1,32.50,0.50,0.50,5.48,0.00,0.30,2.75,42.03
2,2025-03-07T23:53:30Z,2025-03-08T00:16:30Z,68,236,2,3.1,1,N,1,18.50,0.00,0.50,2.65,0.00,0.30,2.75,24.70
2,2025-03-26T12:25:00Z,2025-03-26T12:48:00Z,130,236,3,7.0,1,N,1,30.50,0.50,0.50,6.91,0.00,0.30,2.75,41.46
1,2025-03-14T15:01:00Z,2025-03-14T15:21:00Z,142,234,1,4.4,1,N,1,18.00,0.00,0.50,3.23,0.00,0.30,2.75,24.78
2,2025-03-18T18:28:00Z,2025-03-18T19:00:00Z,164,264,1,4.5,1,N,1,22.50,0.50,0.50,5.31,0.00,0.30,2.75,31.86
