VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
6,2025-03-01T03:36:49Z,2025-03-01T03:45:49Z,148,236,1,1.87,1,N,1,11.82,0.5,0.5,1.48,0.0,0.3,2.75,17.35
2,2025-03-30T14:55:51Z,2025-03-30T15:40:51Z,100,236,2,10.88,1,N,1,31.84,0.0,0.5,5.15,0.0,0.3,2.75,40.54
2,2025-03-23T14:44:39Z,2025-03-23T14:56:39Z,148,236,1,3.16,1,N,2,13.61,0.0,0.5,0.0,0.0,0.3,2.75,17.16
2,2025-03-31T15:10:34Z,2025-03-31T15:23:34Z,236,236,2,2.2,2,N,1,13.35,0.5,0.5,0.0,0.0,0.3,2.75,17.4
2,2025-03-30T09:57:43Z,2025-03-30T10:17:43Z,142,236,1,4.42,1,N,1,12.21,0.5,0.5,2.0,0.0,0.3,2.75,18.26
2,2025-03-10T16:57:55Z,2025-03-10T17:30:55Z,148,236,6,6.66,2,N,1,25.85,0.5,0.5,4.11,0.0,0.3,2.75,34.01
2,2025-03-24T10:50:17Z,2025-03-24T11:05:17Z,236,140,3,2.84,1,N,1,9.36,0.5,0.5,4.11,0.0,0.3,2.75,17.52
2,2025-03-07T12:55:07Z,2025-03-07T13:10:07Z,148,236,3,2.97,1,N,1,15.82,0.0,0.5,4.49,0.0,0.3,2.75,23.86
7,2025-03-15T14:54:01Z,2025-03-15T15:40:01Z,142,140,2,11.89,2,N,2,37.47,0.5,0.5,0.0,0.0,0.3,2.75,41.52
2,2025-03-08T10:38:25Z,2025-03-08T10:54:25Z,130,236,2,1.31,1,N,2,4.61,0.0,0.5,0.0,0.0,0.3,2.75,8.16
2,2025-03-16T01:37:03Z,2025-03-16T01:50:03Z,142,140,5,2.57,1,N,1,5.55,0.0,0.5,1.55,0.0,0.3,2.75,10.65
2,2025-03-28T01:01:18Z,2025-03-28T02:08:18Z,100,236,2,16.33,1,N,1,46.23,0.5,0.5,3.06,0.0,0.3,2.75,53.34
2,2025-03-14T12:29:07Z,2025-03-14T12:39:07Z,148,236,5,2.44,2,N,1,14.51,0.0,0.5,3.94,0.0,0.3,2.75,22.0
2,2025-03-03T20:44:28Z,2025-03-03T21:23:28Z,236,236,2,5.12,1,N,1,14.87,0.0,0.5,0.0,0.0,0.3,2.75,18.42
2,2025-03-11T01:32:05Z,2025-03-11T02:32:05Z,142,140,2,11.58,1,N,2,35.73,0.0,0.5,0.0,0.0,0.3,2.75,39.28
2,2025-03-25T09:10:22Z,2025-03-25T09:24:22Z,130,236,1,1.58,1,N,1,7.71,0.0,0.5,3.39,0.0,0.3,2.75,14.65
2,2025-03-17T04:09:19Z,2025-03-17T04:19:19Z,130,140,2,2.26,3,N,1,13.12,0.0,0.5,2.84,0.0,0.3,2.75,19.51
7,2025-03-18T08:46:44Z,2025-03-18T09:08:44Z,130,236,3,3.04,1,N,1,10.97,0.0,0.5,2.97,0.0,0.3,2.75,17.49
6,2025-03-14T08:46:34Z,2025-03-14T08:57:34Z,100,236,2,2.5,1,N,1,7.84,0.0,0.5,1.17,0.0,0.3,2.75,12.56
6,2025-03-10T01:49:38Z,2025-03-10T01:54:38Z,236,236,4,1.32,1,N,2,8.2,0.0,0.5,0.0,0.0,0.3,2.75,11.75
2,2025-03-19T13:02:12Z,2025-03-19T13:15:12Z,142,140,1,2.21,1,N,2,5.29,0.0,0.5,0.0,0.0,0.3,2.75,8.84
2,2025-03-20T15:01:04Z,2025-03-20T15:09:04Z,236,236,3,2.03,1,N,1,9.91,0.0,0.5,2.67,0.0,0.3,2.75,16.13
2,2025-03-28T20:12:04Z,2025-03-28T20:41:04Z,142,236,1,5.1,1,N,2,15.43,0.5,0.5,0.0,0.0,0.3,2.75,19.48
6,2025-03-20T03:37:45Z,2025-03-20T03:51:45Z,148,140,1,2.73,1,N,1,10.59,0.5,0.5,3.34,0.0,0.3,2.75,17.98
2,2025-03-31T20:17:13Z,2025-03-31T21:18:13Z,130,236,1,17.08,1,N,1,50.75,0.5,0.5,11.8,0.0,0.3,2.75,66.6
1,2025-03-26T14:58:23Z,2025-03-26T15:20:23Z,142,236,6,5.02,1,N,1,16.94,0.0,0.5,5.37,0.0,0.3,2.75,25.86
7,2025-03-03T10:35:06Z,2025-03-03T11:20:06Z,236,140,4,10.13,2,N,2,38.33,0.5,0.5,0.0,0.0,0.3,2.75,42.38
7,2025-03-13T03:46:32Z,2025-03-13T04:08:32Z,100,236,1,6.17,1,N,1,18.98,0.0,0.5,5.1,0.0,0.3,2.75,27.63
7,2025-03-12T22:12:16Z,2025-03-12T22:43:16Z,236,236,1,8.99,1,N,1,24.84,0.0,0.5,0.0,0.0,0.3,2.75,28.39
2,2025-03-01T02:14:50Z,2025-03-01T02:28:50Z,148,236,2,2.6,1,N,1,14.35,0.5,0.5,2.82,0.0,0.3,2.75,21.22
2,2025-03-06T14:26:43Z,2025-03-06T14:36:43Z,142,236,3,2.08,2,N,1,12.81,0.0,0.5,4.08,0.0,0.3,2.75,20.44
2,2025-03-24T15:04:04Z,2025-03-24T15:40:04Z,236,236,3,6.9,3,N,1,28.14,0.5,0.5,2.12,0.0,0.3,2.75,34.31
2,2025-03-11T21:58:39Z,2025-03-11T22:22:39Z,148,236,1,4.78,2,N,1,23.98,0.0,0.5,5.09,0.0,0.3,2.75,32.62
7,2025-03-05T14:01:17Z,2025-03-05T14:13:17Z,142,236,3,2.63,2,N,1,10.98,0.5,0.5,2.26,0.0,0.3,2.75,17.29
1,2025-03-09T21:52:47Z,2025-03-09T23:09:47Z,236,236,1,17.17,1,N,2,49.91,0.0,0.5,0.0,6.94,0.3,2.75,60.4
2,2025-03-09T12:22:44Z,2025-03-09T12:34:44Z,142,140,1,2.04,1,N,1,6.3,0.5,0.5,0.97,0.0,0.3,2.75,11.32
2,2025-03-06T09:51:20Z,2025-03-06T10:08:20Z,236,236,2,2.58,2,N,1,13.24,0.5,0.5,4.25,0.0,0.3,2.75,21.54
1,2025-03-04T03:17:12Z,2025-03-04T03:32:12Z,130,140,3,3.86,1,N,1,10.62,0.0,0.5,1.77,0.0,0.3,2.75,15.94
2,2025-03-24T16:28:21Z,2025-03-24T16:47:21Z,142,236,3,2.83,1,N,1,10.83,0.0,0.5,4.72,0.0,0.3,2.75,19.1
6,2025-03-26T13:26:41Z,2025-03-26T13:43:41Z,142,236,1,4.74,1,N,1,15.94,0.5,0.5,3.3,0.0,0.3,2.75,23.29
2,2025-03-16T09:14:19Z,2025-03-16T10:27:19Z,100,236,1,16.84,1,N,1,49.11,0.5,0.5,13.57,0.0,0.3,2.75,66.73
7,2025-03-20T01:54:18Z,2025-03-20T02:16:18Z,142,236,3,4.16,1,N,2,9.78,0.5,0.5,0.0,0.0,0.3,2.75,13.83
6,2025-03-29T11:55:07Z,2025-03-29T12:16:07Z,148,236,3,4.9,1,N,1,17.89,0.5,0.5,6.53,0.0,0.3,2.75,28.47
2,2025-03-27T02:56:29Z,2025-03-27T03:19:29Z,130,236,1,7.18,1,N,1,22.16,0.0,0.5,5.22,0.0,0.3,2.75,30.93
1,2025-03-02T00:14:55Z,2025-03-02T00:35:55Z,236,236,1,4.63,1,N,2,20.87,0.5,0.5,0.0,0.0,0.3,2.75,24.92
2,2025-03-30T12:59:55Z,2025-03-30T13:16:55Z,142,140,1,2.5,1,N,1,8.82,0.0,0.5,0.0,0.0,0.3,2.75,12.37
6,2025-03-03T01:49:53Z,2025-03-03T02:02:53Z,236,236,1,5.05,1,N,1,15.5,0.5,0.5,4.57,0.0,0.3,2.75,24.12
2,2025-03-01T19:46:10Z,2025-03-01T20:26:10Z,148,236,1,7.78,1,N,1,24.6,0.0,0.5,8.33,0.0,0.3,2.75,36.48
2,2025-03-13T12:02:07Z,2025-03-13T12:11:07Z,130,236,1,1.49,1,N,1,4.52,0.5,0.5,1.74,0.0,0.3,2.75,10.31
1,2025-03-24T02:54:52Z,2025-03-24T03:10:52Z,236,236,1,3.35,2,N,1,18.05,1.0,0.5,2.96,0.0,0.3,2.75,25.56
6,2025-03-03T11:43:34Z,2025-03-03T12:05:34Z,130,236,1,4.33,1,N,1,12.93,0.5,0.5,1.34,0.0,0.3,2.75,18.32
2,2025-03-10T01:59:02Z,2025-03-10T02:20:02Z,130,140,1,4.69,1,N,1,14.14,0.0,0.5,3.61,0.0,0.3,2.75,21.3
6,2025-03-09T03:28:14Z,2025-03-09T03:36:14Z,148,236,1,1.77,1,N,1,9.45,0.5,0.5,1.48,0.0,0.3,2.75,14.98
2,2025-03-13T07:39:06Z,2025-03-13T08:24:06Z,142,236,2,8.91,1,Y,2,27.93,0.0,0.5,0.0,0.0,0.3,2.75,31.48
7,2025-03-31T13:36:22Z,2025-03-31T14:13:22Z,148,140,3,5.45,99,N,1,28.37,0.0,0.5,7.81,0.0,0.3,2.75,39.73
2,2025-03-11T06:34:20Z,2025-03-11T06:51:20Z,236,236,1,3.36,1,N,1,9.52,0.5,0.5,3.64,0.0,0.3,2.75,17.21
2,2025-03-07T11:27:57Z,2025-03-07T11:48:57Z,100,236,1,5.46,1,N,1,19.96,0.0,0.5,5.19,0.0,0.3,2.75,28.7
2,2025-03-04T19:00:07Z,2025-03-04T19:40:07Z,236,236,2,6.95,2,N,1,23.55,0.5,0.5,4.86,0.0,0.3,2.75,32.46
1,2025-03-07T03:23:58Z,2025-03-07T04:06:58Z,142,236,4,10.66,1,N,2,28.86,0.5,0.5,0.0,0.0,0.3,2.75,32.91
1,2025-03-05T03:03:17Z,2025-03-05T03:15:17Z,100,236,1,2.59,1,N,1,10.86,0.5,0.5,3.33,0.0,0.3,2.75,18.24
2,2025-03-18T18:47:19Z,2025-03-18T19:17:19Z,142,236,4,5.74,1,N,1,18.36,0.0,0.5,3.99,0.0,0.3,2.75,25.9
1,2025-03-14T00:51:24Z,2025-03-14T01:18:24Z,142,140,1,7.25,1,N,2,22.46,0.0,0.5,0.0,0.0,0.3,2.75,26.01
7,2025-03-16T10:30:38Z,2025-03-16T10:37:38Z,100,236,2,1.34,1,N,1,8.02,0.0,0.5,1.87,0.0,0.3,2.75,13.44
6,2025-03-26T19:07:01Z,2025-03-26T19:20:01Z,142,236,2,1.77,1,N,1,7.23,0.5,0.5,1.69,0.0,0.3,2.75,12.97
6,2025-03-18T23:50:45Z,2025-03-19T00:40:45Z,148,236,2,11.68,1,N,2,31.62,0.5,0.5,0.0,0.0,0.3,2.75,35.67
1,2025-03-05T19:26:46Z,2025-03-05T19:32:46Z,142,236,1,1.11,1,N,1,5.37,0.0,0.5,1.68,0.0,0.3,2.75,10.6
6,2025-03-12T16:17:27Z,2025-03-12T17:07:27Z,142,236,3,10.4,1,N,2,32.18,0.0,0.5,0.0,0.0,0.3,2.75,35.73
2,2025-03-10T16:33:33Z,2025-03-10T16:50:33Z,142,236,1,2.67,2,N,2,14.2,0.5,0.5,0.0,0.0,0.3,2.75,18.25
2,2025-03-26T15:06:40Z,2025-03-26T15:32:40Z,236,236,1,6.46,1,N,2,20.41,0.0,0.5,0.0,0.0,0.3,2.75,23.96
2,2025-03-10T12:25:32Z,2025-03-10T13:17:32Z,148,140,1,12.31,3,N,2,47.67,0.0,0.5,0.0,0.0,0.3,2.75,51.22
2,2025-03-05T07:06:14Z,2025-03-05T08:30:14Z,142,140,2,16.57,1,N,1,51.89,0.0,0.5,10.05,0.0,0.3,2.75,65.49
7,2025-03-23T19:35:17Z,2025-03-23T19:53:17Z,142,236,2,4.04,1,N,1,11.71,0.5,0.5,4.21,0.0,0.3,2.75,19.97
6,2025-03-14T06:43:26Z,2025-03-14T07:14:26Z,100,236,2,6.47,1,N,1,18.05,0.0,0.5,4.76,0.0,0.3,2.75,26.36
2,2025-03-03T23:19:18Z,2025-03-03T23:57:18Z,142,140,1,6.92,1,N,2,24.68,0.5,0.5,0.0,0.0,0.3,2.75,28.73
7,2025-03-22T09:10:58Z,2025-03-22T10:31:58Z,130,140,2,17.68,3,N,1,59.75,0.5,0.5,6.69,12.75,0.3,2.75,83.24
2,2025-03-07T12:37:14Z,2025-03-07T13:15:14Z,142,236,2,8.42,1,N,1,29.11,0.0,0.5,0.0,0.0,0.3,2.75,32.66
1,2025-03-27T21:58:04Z,2025-03-27T22:08:04Z,148,236,1,2.45,1,N,1,8.85,0.5,0.5,2.41,0.0,0.3,2.75,15.31
2,2025-03-26T19:21:01Z,2025-03-26T19:37:01Z,142,236,1,2.62,2,N,1,13.38,0.0,0.5,3.39,0.0,0.3,2.75,20.32
2,2025-03-12T10:57:40Z,2025-03-12T11:18:40Z,130,236,6,3.2,1,N,1,8.24,0.5,0.5,0.0,0.0,0.3,2.75,12.29
2,2025-03-18T05:21:46Z,2025-03-18T05:36:46Z,142,236,1,2.37,1,N,2,9.81,1.0,0.5,0.0,0.0,0.3,2.75,14.36
2,2025-03-18T14:24:09Z,2025-03-18T15:02:09Z,100,236,3,7.15,1,N,2,21.39,0.5,0.5,0.0,0.0,0.3,2.75,25.44
2,2025-03-21T06:08:58Z,2025-03-21T06:22:58Z,236,236,3,2.95,1,N,1,9.55,0.0,0.5,2.4,0.0,0.3,2.75,15.5
1,2025-03-03T03:26:24Z,2025-03-03T03:38:24Z,142,236,1,2.98,1,N,1,13.04,0.5,0.5,5.05,0.0,0.3,2.75,22.14
2,2025-03-11T01:41:12Z,2025-03-11T01:46:12Z,142,236,6,1.71,1,N,1,7.39,0.0,0.5,1.69,0.0,0.3,2.75,12.63
2,2025-03-06T06:43:02Z,2025-03-06T07:00:02Z,142,236,1,2.4,1,N,1,11.25,0.0,0.5,0.0,0.0,0.3,2.75,14.8
2,2025-03-22T14:56:14Z,2025-03-22T15:43:14Z,148,236,1,11.64,1,N,2,34.79,0.5,0.5,0.0,0.0,0.3,2.75,38.84
2,2025-03-03T03:26:19Z,2025-03-03T03:43:19Z,100,140,6,3.49,1,N,1,13.69,0.5,0.5,2.33,0.0,0.3,2.75,20.07
7,2025-03-17T00:37:05Z,2025-03-17T00:53:05Z,142,236,2,3.8,2,N,1,14.32,0.0,0.5,1.89,0.0,0.3,2.75,19.76
1,2025-03-23T13:32:36Z,2025-03-23T13:54:36Z,142,236,3,4.48,3,N,2,19.35,0.0,0.5,0.0,0.0,0.3,2.75,22.9
6,2025-03-30T09:35:34Z,2025-03-30T10:16:34Z,148,140,4,8.74,1,N,1,27.94,0.5,0.5,7.11,0.0,0.3,2.75,39.1
6,2025-03-09T22:18:59Z,2025-03-09T22:50:59Z,130,236,1,9.47,2,N,1,35.93,0.0,0.5,10.36,0.0,0.3,2.75,49.84
6,2025-03-01T05:55:55Z,2025-03-01T06:07:55Z,100,236,3,2.91,1,N,1,11.94,0.0,0.5,0.0,0.0,0.3,2.75,15.49
2,2025-03-23T10:27:59Z,2025-03-23T10:37:59Z,100,140,1,2.93,2,N,1,14.59,0.0,0.5,3.94,0.0,0.3,2.75,22.08
6,2025-03-01T01:09:02Z,2025-03-01T01:22:02Z,130,236,1,3.5,1,N,1,15.63,0.5,0.5,4.97,0.0,0.3,2.75,24.65
2,2025-03-03T01:24:01Z,2025-03-03T01:30:01Z,236,140,1,1.91,1,N,2,7.82,0.5,0.5,0.0,0.0,0.3,2.75,11.87
2,2025-03-31T16:55:38Z,2025-03-31T17:35:38Z,142,140,1,8.43,1,N,1,24.59,0.0,0.5,5.52,0.0,0.3,2.75,33.66
2,2025-03-27T17:44:08Z,2025-03-27T17:55:08Z,142,140,6,1.88,1,N,1,8.18,0.5,0.5,2.22,0.0,0.3,2.75,14.45
2,2025-03-22T22:24:34Z,2025-03-22T22:40:34Z,142,140,2,2.36,1,N,1,10.24,0.0,0.5,1.85,0.0,0.3,2.75,15.64
2,2025-03-26T21:38:04Z,2025-03-26T21:48:04Z,142,236,4,1.41,1,N,1,4.35,0.5,0.5,1.88,0.0,0.3,2.75,10.28
2,2025-03-03T08:03:41Z,2025-03-03T08:15:41Z,142,236,1,3.0,1,N,1,11.51,0.5,0.5,2.54,0.0,0.3,2.75,18.1
2,2025-03-03T18:09:46Z,2025-03-03T18:38:46Z,236,236,1,4.01,1,N,1,10.58,0.5,0.5,3.25,0.0,0.3,2.75,17.88
2,2025-03-10T07:49:00Z,2025-03-10T08:01:00Z,236,236,1,1.82,1,N,2,7.4,0.5,0.5,0.0,0.0,0.3,2.75,11.45
2,2025-03-01T17:40:29Z,2025-03-01T18:02:29Z,148,236,2,3.04,1,N,1,11.05,0.0,0.5,2.11,0.0,0.3,2.75,16.71
2,2025-03-28T12:54:16Z,2025-03-28T13:07:16Z,142,236,1,1.88,1,N,1,8.11,0.0,0.5,2.36,0.0,0.3,2.75,14.02
6,2025-03-02T17:52:43Z,2025-03-02T18:07:43Z,236,236,1,1.58,1,N,2,3.43,0.5,0.5,0.0,0.0,0.3,2.75,7.48
7,2025-03-17T20:45:56Z,2025-03-17T22:03:56Z,148,140,3,16.88,1,N,1,49.62,0.0,0.5,13.63,0.0,0.3,2.75,66.8
7,2025-03-27T11:06:03Z,2025-03-27T11:35:03Z,130,236,3,6.3,1,N,1,22.07,1.0,0.5,5.69,0.0,0.3,2.75,32.31
7,2025-03-23T18:49:47Z,2025-03-23T18:56:47Z,236,236,1,1.59,1,N,2,10.19,0.0,0.5,0.0,0.0,0.3,2.75,13.74
2,2025-03-08T06:37:09Z,2025-03-08T06:45:09Z,130,236,1,1.41,1,N,2,9.78,0.0,0.5,0.0,0.0,0.3,2.75,13.33
6,2025-03-15T13:55:41Z,2025-03-15T14:28:41Z,100,140,1,6.36,1,N,1,20.54,0.0,0.5,3.26,0.0,0.3,2.75,27.35
7,2025-03-17T23:54:55Z,2025-03-18T00:28:55Z,142,236,1,8.4,1,N,1,31.06,0.0,0.5,3.58,0.0,0.3,2.75,38.19
7,2025-03-24T19:20:04Z,2025-03-24T20:20:04Z,142,140,2,15.31,2,N,1,47.08,0.5,0.5,9.46,0.0,0.3,2.75,60.59
2,2025-03-14T05:07:32Z,2025-03-14T05:19:32Z,130,236,2,2.75,1,N,2,9.11,0.5,0.5,0.0,0.0,0.3,2.75,13.16
2,2025-03-09T20:04:00Z,2025-03-09T20:31:00Z,100,140,2,4.16,1,N,1,14.48,0.0,0.5,5.0,0.0,0.3,2.75,23.03
2,2025-03-25T15:52:15Z,2025-03-25T16:05:15Z,142,236,1,2.82,3,N,1,18.41,0.5,0.5,5.29,0.0,0.3,2.75,27.75
2,2025-03-28T11:32:25Z,2025-03-28T12:01:25Z,130,236,1,8.3,1,N,1,27.11,0.5,0.5,0.0,0.0,0.3,2.75,31.16
2,2025-03-16T03:44:25Z,2025-03-16T05:05:25Z,148,140,1,13.29,3,N,1,40.81,0.5,0.5,0.0,0.0,0.3,2.75,44.86
2,2025-03-01T20:50:50Z,2025-03-01T21:02:50Z,100,236,1,3.38,1,N,1,10.37,0.0,0.5,2.41,0.0,0.3,2.75,16.33
6,2025-03-16T12:29:29Z,2025-03-16T12:52:29Z,148,140,3,6.15,1,N,1,21.45,0.5,0.5,5.72,0.0,0.3,2.75,31.22
6,2025-03-28T13:37:58Z,2025-03-28T13:50:58Z,142,140,1,1.76,1,N,2,6.06,0.0,0.5,0.0,0.0,0.3,2.75,9.61
2,2025-03-31T15:53:03Z,2025-03-31T16:00:03Z,130,236,1,1.93,1,N,1,8.05,0.5,0.5,2.18,0.0,0.3,2.75,14.28
2,2025-03-13T10:22:13Z,2025-03-13T10:46:13Z,236,236,5,4.64,1,N,1,16.48,0.5,0.5,2.91,0.0,0.3,2.75,23.44
1,2025-03-05T15:41:47Z,2025-03-05T16:00:47Z,236,236,1,5.16,1,N,1,18.16,0.5,0.5,4.69,0.0,0.3,2.75,26.9
1,2025-03-18T17:41:21Z,2025-03-18T18:25:21Z,130,236,2,9.94,1,N,1,32.06,0.5,0.5,7.14,0.0,0.3,2.75,43.25
2,2025-03-26T18:02:37Z,2025-03-26T19:36:37Z,142,236,2,13.38,1,N,2,42.34,0.0,0.5,0.0,0.0,0.3,2.75,45.89
1,2025-03-30T07:05:01Z,2025-03-30T07:28:01Z,148,236,1,3.81,1,N,2,14.74,0.0,0.5,0.0,0.0,0.3,2.75,18.29
2,2025-03-02T14:30:06Z,2025-03-02T14:47:06Z,148,236,3,3.58,2,N,1,13.89,0.5,0.5,3.17,0.0,0.3,2.75,21.11
1,2025-03-10T00:10:07Z,2025-03-10T00:19:07Z,148,236,3,1.92,1,Y,1,9.45,0.0,0.5,2.02,0.0,0.3,2.75,15.02
1,2025-03-15T19:22:14Z,2025-03-15T21:01:14Z,100,236,3,10.41,1,N,1,33.79,0.0,0.5,7.08,0.0,0.3,2.75,44.42
7,2025-03-04T01:06:05Z,2025-03-04T01:26:05Z,142,236,2,4.15,1,N,2,15.32,0.0,0.5,0.0,0.0,0.3,2.75,18.87
2,2025-03-28T11:25:59Z,2025-03-28T11:46:59Z,142,140,3,3.59,1,N,2,15.45,1.0,0.5,0.0,0.0,0.3,2.75,20.0
2,2025-03-04T11:27:16Z,2025-03-04T11:45:16Z,142,236,2,2.72,1,N,2,10.96,0.0,0.5,0.0,0.0,0.3,2.75,14.51
2,2025-03-21T14:55:09Z,2025-03-21T15:10:09Z,142,236,1,4.17,1,N,1,14.21,0.0,0.5,2.74,0.0,0.3,2.75,20.5
2,2025-03-29T11:27:37Z,2025-03-29T11:36:37Z,142,236,2,1.92,1,N,1,6.59,0.0,0.5,0.0,0.0,0.3,2.75,10.14
1,2025-03-22T05:47:58Z,2025-03-22T06:08:58Z,130,236,2,2.62,1,N,1,14.27,0.0,0.5,1.83,0.0,0.3,2.75,19.65
7,2025-03-24T15:49:33Z,2025-03-24T17:01:33Z,100,236,4,16.5,1,N,1,46.28,0.5,0.5,0.0,6.94,0.3,2.75,57.27
2,2025-03-09T03:54:29Z,2025-03-09T04:11:29Z,130,236,4,5.25,99,N,2,27.43,0.0,0.5,0.0,0.0,0.3,2.75,30.98
2,2025-03-26T15:38:14Z,2025-03-26T15:48:14Z,236,236,1,1.53,1,N,1,6.49,0.5,0.5,1.5,0.0,0.3,2.75,12.04
2,2025-03-13T23:25:10Z,2025-03-13T23:35:10Z,142,140,2,1.74,1,N,1,5.12,0.0,0.5,1.68,0.0,0.3,2.75,10.35
2,2025-03-02T21:37:22Z,2025-03-02T21:46:22Z,130,236,3,1.88,1,N,1,9.95,0.5,0.5,2.6,0.0,0.3,2.75,16.6
2,2025-03-12T08:44:10Z,2025-03-12T08:56:10Z,100,140,3,2.08,1,N,1,9.72,0.5,0.5,0.0,0.0,0.3,2.75,13.77
1,2025-03-11T20:16:52Z,2025-03-11T20:23:52Z,236,236,2,2.48,1,N,1,10.31,0.5,0.5,2.08,0.0,0.3,2.75,16.44
2,2025-03-17T03:57:13Z,2025-03-17T04:41:13Z,236,140,1,8.98,1,N,1,26.44,0.0,0.5,5.84,0.0,0.3,2.75,35.83
2,2025-03-09T05:01:53Z,2025-03-09T05:15:53Z,148,236,1,3.85,1,N,1,14.71,0.0,0.5,2.68,0.0,0.3,2.75,20.94
2,2025-03-15T07:53:51Z,2025-03-15T08:06:51Z,236,140,6,3.08,1,N,1,10.95,0.0,0.5,0.0,0.0,0.3,2.75,14.5
6,2025-03-14T06:24:33Z,2025-03-14T06:35:33Z,100,140,2,2.57,1,N,1,11.03,0.5,0.5,3.43,0.0,0.3,2.75,18.51
2,2025-03-11T03:12:44Z,2025-03-11T03:31:44Z,142,236,2,2.83,1,Y,1,13.65,1.0,0.5,1.54,0.0,0.3,2.75,19.74
2,2025-03-22T13:59:39Z,2025-03-22T14:35:39Z,100,140,1,6.37,1,N,1,15.63,0.0,0.5,2.06,0.0,0.3,2.75,21.24
7,2025-03-10T11:16:39Z,2025-03-10T12:03:39Z,142,140,1,6.85,1,N,1,23.84,0.0,0.5,0.0,0.0,0.3,2.75,27.39
1,2025-03-24T17:44:28Z,2025-03-24T18:10:28Z,142,236,2,6.25,1,N,2,24.93,0.5,0.5,0.0,0.0,0.3,2.75,28.98
7,2025-03-08T18:38:04Z,2025-03-08T19:35:04Z,148,140,2,11.08,1,N,1,36.91,0.0,0.5,0.0,0.0,0.3,2.75,40.46
2,2025-03-27T19:28:02Z,2025-03-27T20:03:02Z,142,236,3,6.73,1,N,1,23.05,0.0,0.5,7.57,0.0,0.3,2.75,34.17
6,2025-03-12T07:35:42Z,2025-03-12T07:56:42Z,236,236,1,3.31,1,N,1,14.55,0.5,0.5,0.0,0.0,0.3,2.75,18.6
1,2025-03-02T06:16:41Z,2025-03-02T07:21:41Z,236,236,2,19.17,2,N,1,57.52,0.5,0.5,6.93,0.0,0.3,2.75,68.5
7,2025-03-05T15:33:23Z,2025-03-05T15:59:23Z,130,140,3,5.95,1,N,1,19.84,0.0,0.5,2.49,0.0,0.3,2.75,25.88
2,2025-03-25T23:51:19Z,2025-03-25T23:55:19Z,142,236,1,1.17,1,N,1,5.92,0.0,0.5,0.84,0.0,0.3,2.75,10.31
1,2025-03-28T00:50:44Z,2025-03-28T01:09:44Z,130,236,4,4.05,1,N,1,13.2,0.0,0.5,4.65,0.0,0.3,2.75,21.4
2,2025-03-07T13:42:46Z,2025-03-07T13:45:46Z,148,140,1,1.72,1,N,1,9.71,0.0,0.5,3.5,0.0,0.3,2.75,16.76
2,2025-03-19T15:58:36Z,2025-03-19T16:09:36Z,100,236,3,2.05,1,N,1,8.24,0.5,0.5,1.02,0.0,0.3,2.75,13.31
2,2025-03-18T19:18:49Z,2025-03-18T19:53:49Z,236,140,4,5.99,1,N,1,15.76,0.0,0.5,5.61,0.0,0.3,2.75,24.92
2,2025-03-05T03:32:13Z,2025-03-05T03:47:13Z,130,140,1,2.91,99,N,1,21.88,0.0,0.5,2.4,0.0,0.3,2.75,27.83
1,2025-03-15T00:17:04Z,2025-03-15T00:28:04Z,142,236,2,2.42,1,N,1,9.6,0.0,0.5,5.1,0.0,0.3,2.75,18.25
1,2025-03-22T12:13:52Z,2025-03-22T12:25:52Z,148,236,1,3.11,2,N,1,16.44,0.5,0.5,3.48,0.0,0.3,2.75,23.97
2,2025-03-30T23:32:29Z,2025-03-31T00:04:29Z,148,140,1,6.21,2,N,1,22.76,0.5,0.5,0.0,0.0,0.3,2.75,26.81
2,2025-03-27T06:39:49Z,2025-03-27T06:52:49Z,142,140,1,2.66,1,N,2,6.87,0.5,0.5,0.0,0.0,0.3,2.75,10.92
6,2025-03-04T00:47:17Z,2025-03-04T01:06:17Z,236,140,1,4.8,1,N,1,14.25,0.0,0.5,3.83,0.0,0.3,2.75,21.63
2,2025-03-08T08:43:35Z,2025-03-08T08:53:35Z,148,236,1,2.19,1,N,1,7.19,0.5,0.5,1.33,0.0,0.3,2.75,12.57
1,2025-03-14T12:54:47Z,2025-03-14T13:18:47Z,100,140,1,4.97,1,N,1,14.61,0.0,0.5,1.48,0.0,0.3,2.75,19.64
2,2025-03-05T16:02:48Z,2025-03-05T16:17:48Z,142,236,1,3.44,1,N,1,11.33,0.5,0.5,0.0,0.0,0.3,2.75,15.38
7,2025-03-18T16:35:30Z,2025-03-18T16:51:30Z,148,236,3,2.86,1,N,1,12.32,0.5,0.5,3.04,0.0,0.3,2.75,19.41
2,2025-03-01T06:24:40Z,2025-03-01T06:47:40Z,148,236,1,5.93,1,N,1,16.55,0.0,0.5,0.58,0.0,0.3,2.75,20.68
2,2025-03-04T12:27:37Z,2025-03-04T13:07:37Z,130,236,2,7.29,1,N,1,24.81,0.0,0.5,3.33,0.0,0.3,2.75,31.69
2,2025-03-02T11:09:15Z,2025-03-02T11:34:15Z,100,236,1,3.41,3,N,1,15.84,0.5,0.5,6.3,0.0,0.3,2.75,26.19
